Gender,Age,Annual Income ($),Spending Score (1-100),Work Experience,Family Size,Profession_Doctor,Profession_Engineer,Profession_Entertainment,Profession_Executive,Profession_Healthcare,Profession_Homemaker,Profession_Lawyer,Profession_Marketing,Cluster,PCA1,PCA2
1,60,185306.0,47,0,2,False,False,True,False,False,False,False,False,0,152462.22114912028,-9.748532189634027
1,24,154787.0,84,3,5,False,False,False,True,False,False,False,False,0,91424.21882422923,67.35609988788971
1,92,114571.0,51,1,3,False,False,False,True,False,False,False,False,0,10992.224980774125,-1.2973656917669487
0,32,130697.0,93,1,2,False,False,False,False,False,False,False,False,0,43244.22003466844,85.69138815316568
0,39,115916.0,24,13,6,True,False,False,False,False,False,False,False,0,13682.218519753354,-52.23505880022798
1,50,69814.0,53,9,2,False,False,False,False,False,False,False,False,1,-78521.77919534722,6.651259949567969
1,85,118161.0,74,0,4,False,True,False,False,False,False,False,False,0,18172.225055785937,44.98161704899553
0,65,56583.0,65,2,3,False,False,False,False,True,False,False,False,1,-104983.77720155052,30.22478743757073
1,31,171825.0,22,10,4,False,False,True,False,False,False,False,False,0,125500.21734100053,-57.606578991309945
0,24,77976.0,95,11,3,False,False,False,False,False,False,False,False,1,-62197.780428016915,91.87366950806783
0,97,66312.0,75,0,1,False,False,True,False,False,False,False,False,1,-85525.77348971131,48.00393645834181
1,92,81839.0,11,0,4,False,False,True,False,False,False,False,False,1,-54471.77639561088,-80.16421769957432
1,80,55712.0,5,5,6,False,False,False,False,False,False,False,False,1,-106725.77772070053,-90.60189082799506
0,33,158335.0,45,2,5,False,False,False,False,True,False,False,False,0,98520.21833207228,-11.257646156033836
0,67,119625.0,3,4,4,False,False,False,False,True,False,False,False,0,21100.220583082628,-95.95549513551072
1,61,101007.0,60,0,6,False,False,False,False,False,False,True,False,1,-16135.777965432724,18.989547291276363
0,83,87529.0,49,9,7,False,False,False,False,False,False,False,False,1,-43091.775825089215,-3.9037816660080367
1,80,125623.0,62,0,4,False,False,False,True,False,False,False,False,0,33096.22405616037,21.04015916199273
1,85,104054.0,22,8,4,False,False,False,False,False,False,False,False,1,-10041.776696608751,-58.54109020051746
0,88,83535.0,56,1,5,False,False,False,False,False,False,False,False,1,-51079.77515706803,9.96928911053465
1,76,166245.0,13,7,3,False,False,False,True,False,False,False,False,0,114340.22179323947,-78.06940103331834
1,32,100890.0,60,4,4,False,False,True,False,False,False,False,False,1,-16369.781026521669,20.69932431580799
1,99,55972.0,83,1,7,False,False,True,False,False,False,False,False,1,-106205.77288128014,64.21103856700357
1,85,134282.0,39,2,5,False,False,False,False,False,False,False,False,0,50414.22375808297,-25.53658988278274
1,25,106669.0,22,1,7,False,False,False,False,False,False,True,False,1,-4811.783206173757,-55.033976657562384
1,99,145777.0,94,1,5,False,False,False,True,False,False,False,False,0,73404.227218547,83.20377326617488
0,41,119259.0,91,1,5,False,False,False,False,True,False,False,False,0,20368.220989073525,81.53647976071493
1,45,55472.0,51,1,3,False,False,False,False,True,False,False,False,1,-107205.77986671083,3.467697290918853
0,55,99423.0,82,0,5,False,False,False,False,True,False,False,False,1,-19303.777804650163,63.38020737503619
1,20,146221.0,25,0,3,False,False,False,False,False,False,False,True,0,74292.21620049262,-50.050007421077865
1,33,84238.0,31,1,2,False,False,False,False,False,False,False,False,1,-49673.78198867353,-36.761006941984604
0,92,57032.0,75,1,5,False,False,True,False,False,False,False,False,1,-104085.77394423919,48.6006215152258
0,93,88811.0,52,0,4,False,True,False,False,False,False,False,False,1,-40527.77480942547,1.5055218489284314
0,60,167420.0,38,5,2,False,False,False,False,False,False,False,False,0,116690.22095398279,-27.169370005332706
0,38,101846.0,17,3,2,True,False,False,False,False,False,False,False,1,-14457.781994760255,-65.64431849548372
0,74,147449.0,16,1,5,False,False,False,False,False,False,False,False,0,76748.2216794558,-71.29803794933503
1,47,83043.0,76,0,1,False,False,False,True,False,False,False,False,1,-52063.7788608855,52.41339305710159
1,96,168990.0,81,9,5,True,False,False,False,False,False,False,False,0,119830.22646315407,56.578117878786315
0,97,73867.0,65,4,5,False,False,False,False,True,False,False,False,1,-70415.77378679489,27.734281165978164
1,35,165772.0,51,1,4,False,False,False,False,True,False,False,False,0,113394.21871721497,0.37664177653785913
1,19,178217.0,38,0,3,False,False,False,False,False,False,False,True,0,138284.2164629102,-25.07084014317287
0,60,162612.0,98,1,6,False,True,False,False,False,False,False,False,0,107074.22314332577,92.95232215823904
0,37,99872.0,53,11,3,False,False,True,False,False,False,False,False,1,-18405.780648151893,6.408187394871966
1,49,142566.0,77,1,7,False,False,False,False,False,False,False,False,0,66982.22127164976,52.29349664677777
0,43,187841.0,38,1,4,False,False,False,False,False,False,False,False,0,157532.21902376632,-26.824227439887842
1,46,171921.0,50,1,6,False,False,False,False,False,False,False,False,0,125692.21985471976,-2.48347400949676
1,65,115299.0,87,6,3,False,False,False,False,False,False,False,False,0,12448.223481611887,72.22507617998733
0,75,94129.0,27,6,7,False,False,False,False,True,False,False,False,1,-29891.77755412003,-47.6147080328731
0,40,172378.0,39,5,6,False,False,True,False,False,False,False,False,0,126606.21886820626,-24.152605730820415
0,28,146597.0,31,1,4,False,True,False,False,False,False,False,False,0,75044.21729967413,-38.550043379461144
1,78,64057.0,44,0,3,True,False,False,False,False,False,False,False,1,-90035.77663443187,-12.767603287522297
1,22,163585.0,49,9,5,False,False,False,False,False,False,False,False,0,109020.21738791026,-2.8177048827137767
0,46,149764.0,1,0,6,False,False,True,False,False,False,False,False,0,81378.21811904461,-99.6947007754388
1,46,109346.0,37,1,2,False,False,True,False,False,False,False,False,1,542.219538956313,-26.37645228986342
1,72,111587.0,99,7,4,False,False,False,False,False,False,False,False,0,5024.224706514498,95.91630755685269
1,38,166644.0,66,8,6,False,False,False,False,False,False,False,False,0,115138.21970682754,30.118462227186388
1,50,181270.0,56,1,1,False,False,False,False,False,False,False,False,0,144390.22042805428,8.96786006039667
0,47,65207.0,81,1,2,False,False,False,False,True,False,False,False,1,-87735.77859447402,62.997914130473546
1,72,112146.0,21,8,4,False,False,False,False,False,True,False,False,0,6142.221861943355,-60.038462747001105
1,34,139009.0,24,0,4,False,False,False,False,False,False,False,False,0,59868.217695306186,-52.64075466888157
1,53,67916.0,82,0,6,False,False,False,False,True,False,False,False,1,-82317.7779051585,64.55049800186126
1,82,99983.0,88,0,1,False,False,False,True,False,False,False,False,1,-18183.774731509584,73.75819155830271
0,63,131122.0,40,9,6,False,False,False,False,False,False,False,False,0,44094.22156404839,-22.16230009589504
1,58,173190.0,37,9,4,True,False,False,False,False,False,False,False,0,128230.22076109401,-29.264824460817483
0,23,122712.0,21,1,1,False,False,False,False,False,False,False,True,0,27274.216451403103,-57.44233448759408
1,80,55792.0,30,1,6,False,False,False,False,False,False,False,False,1,-106565.77686487677,-40.60666337554443
0,45,73892.0,45,1,4,True,False,False,False,False,False,False,False,1,-70365.78013893326,-9.143834291644383
1,84,152475.0,12,0,7,False,False,False,False,False,False,False,False,0,86800.22258864285,-80.05336729179571
0,45,152226.0,87,4,4,False,False,False,False,False,False,False,False,0,86302.22119668487,72.18785824149171
0,85,117679.0,18,1,3,False,False,True,False,False,False,False,False,0,17208.22301228525,-66.95562003659187
0,23,146473.0,87,1,4,False,False,False,False,False,False,False,False,0,74796.21881623071,73.70173940708298
0,79,66051.0,75,1,7,False,False,False,False,True,False,False,False,1,-86047.77534849575,49.06800632632114
0,47,162332.0,72,1,5,False,False,True,False,False,False,False,False,0,106514.22079148778,41.75926801694821
1,93,166018.0,71,0,3,True,False,False,False,False,False,False,False,0,113886.22563372267,36.91234263947594
1,95,67398.0,81,2,5,False,False,True,False,False,False,False,False,1,-83353.77342325903,60.06632444916312
0,44,73760.0,70,1,6,False,False,True,False,False,False,False,False,1,-70629.7793123514,40.895891074478826
0,95,167578.0,66,0,1,False,False,True,False,False,False,False,False,0,117006.22564226703,26.7487787698492
0,28,130267.0,45,8,4,False,True,False,False,False,False,False,False,0,42384.21797170334,-10.05229841023001
0,91,94846.0,95,0,5,False,True,False,False,False,False,False,False,1,-28457.77345965011,87.38320240467225
1,81,155396.0,1,9,5,False,True,False,False,False,False,False,False,0,92642.22197218859,-102.00613933393872
1,90,138013.0,16,8,7,False,False,False,False,False,False,False,False,0,57876.22354525514,-71.97050839448356
0,79,148286.0,77,0,4,False,False,True,False,False,False,False,False,0,78422.22442310647,50.32973129346203
1,38,52884.0,24,1,1,False,False,False,False,False,False,True,False,1,-112381.78161398921,-50.00364514855289
0,87,153230.0,15,8,1,False,False,False,False,True,False,False,False,0,88310.22308501077,-74.29265312918504
1,93,63261.0,13,1,7,False,True,False,False,False,False,False,False,1,-91627.77611219996,-75.61488709466768
0,44,90167.0,84,0,3,False,True,False,False,False,False,False,False,1,-37815.77889513067,68.34330516991105
1,84,53622.0,27,0,3,False,False,False,False,False,False,False,False,1,-110905.77658038793,-46.76015780987164
1,41,94316.0,86,0,6,False,False,False,False,False,False,False,False,1,-29517.77913129673,72.37817772930991
1,33,67874.0,55,0,2,False,False,False,False,False,False,False,False,1,-82401.7810697545,11.769241312486802
1,34,176554.0,62,1,2,False,False,False,False,True,False,False,False,0,134958.21895980692,22.06873254281334
1,53,135341.0,56,10,2,False,False,False,False,True,False,False,False,0,52532.22104579178,10.276831902795795
1,47,129019.0,57,0,3,False,False,False,False,True,False,False,False,0,39888.22032052162,12.892477681552005
0,53,107879.0,3,1,6,True,False,False,False,False,False,False,False,1,-2391.780917392476,-94.71938940762456
0,92,79531.0,4,1,1,False,False,False,False,False,False,False,False,1,-59087.77665531558,-94.08311142109312
0,89,63379.0,59,12,7,False,False,False,False,False,False,False,False,1,-91391.77469106222,16.52248320942972
1,27,156258.0,54,0,4,False,False,True,False,False,False,False,False,0,94366.21798766972,7.172797866216353
0,70,67874.0,41,9,3,False,False,True,False,False,False,False,False,1,-82401.77747863319,-18.46229544958607
1,86,159964.0,57,5,6,False,True,False,False,False,False,False,False,0,101778.22449258988,9.513361969298675
1,99,103706.0,50,1,2,False,False,True,False,False,False,False,False,1,-10737.774292992668,-3.34743572047104
1,96,64713.0,84,2,7,False,False,True,False,False,False,False,False,1,-88723.77317998678,66.09134508392003
1,65,90414.0,55,1,5,False,False,False,False,False,False,False,False,1,-37321.77767880659,9.10691821906764
1,82,171100.0,34,0,5,False,False,False,True,False,False,False,False,0,124050.22310133319,-36.57395690336913
0,36,187305.0,85,6,7,False,True,False,False,False,False,False,False,0,156460.22009917116,67.53809373168622
1,30,139758.0,46,0,6,False,False,False,False,False,False,True,False,0,61366.21808796686,-8.450784639328862
1,96,91226.0,56,0,5,False,False,False,False,True,False,False,False,1,-35697.77434156715,9.242488625463626
1,69,143928.0,30,9,7,False,True,False,False,False,False,False,False,0,69706.22180580904,-42.93878477532707
1,34,92366.0,14,0,6,False,False,False,False,True,False,False,False,1,-33417.78251166671,-71.07720784314144
0,74,175041.0,25,4,1,False,False,False,False,False,False,False,False,0,131932.22192717667,-54.23751389372494
0,97,147301.0,93,1,5,False,False,False,False,False,False,True,False,0,76452.22696267835,81.27198702916145
0,56,119296.0,49,0,7,False,True,False,False,False,False,False,False,0,20442.22105838034,-3.3160499933335466
1,30,126306.0,44,0,1,False,False,False,False,False,False,False,False,0,34462.21801621182,-11.99279227135214
1,95,168663.0,16,11,5,False,True,False,False,False,False,False,False,0,119176.22400584424,-73.30415412328624
1,78,175179.0,43,9,4,False,False,False,True,False,False,False,False,0,132208.22311512358,-18.52462185831109
1,54,165019.0,12,1,2,False,False,True,False,False,False,False,False,0,111888.21930733233,-78.68850223207788
1,85,68212.0,26,7,4,False,False,False,False,True,False,False,False,1,-81725.77644526478,-49.342779428261444
1,85,92591.0,99,8,2,False,False,False,False,False,False,False,False,1,-32967.77385480747,95.77590186654572
1,41,69730.0,97,1,4,False,False,False,False,False,False,False,False,1,-78689.77864866302,95.18713356138882
1,25,156793.0,57,2,4,False,False,False,False,False,False,False,True,0,95436.21791129082,13.260106846985575
1,74,56848.0,41,5,1,False,False,False,False,False,False,False,False,1,-104453.77709126851,-18.308995017005373
0,62,150619.0,32,10,6,False,False,False,False,False,False,False,False,0,83088.22111379646,-38.75202551700151
0,52,100261.0,10,1,6,False,False,False,False,False,False,False,False,1,-17627.780742768395,-80.41162581774203
1,36,109895.0,56,5,2,False,False,False,False,True,False,False,False,1,1640.2192225717008,12.161225966490978
1,84,133765.0,83,1,3,False,False,False,False,False,False,False,False,0,49380.225232403376,62.50857533384024
1,99,57677.0,99,0,5,False,False,False,False,False,False,True,False,1,-102795.77233330044,96.14647456653682
1,51,112358.0,27,0,6,False,False,False,False,False,False,False,False,0,6566.21973117056,-46.76554951123409
1,57,73845.0,52,1,7,False,False,False,False,False,False,False,False,1,-70459.77857233486,4.135531268378227
0,92,89531.0,42,6,2,False,False,False,False,True,False,False,False,1,-39087.77521303177,-18.47764935153562
0,29,118092.0,100,7,3,False,False,True,False,False,False,False,False,0,18034.220110589376,100.25345155767245
0,62,144242.0,49,1,4,False,False,True,False,False,False,False,False,0,70334.22160613717,-4.505662079164701
1,43,140876.0,90,0,4,False,False,True,False,False,False,False,False,0,63602.22107047343,78.7042651739381
0,72,76888.0,26,0,1,False,False,False,False,False,False,False,True,1,-64373.77799638164,-48.82179307718256
1,28,116644.0,88,6,3,False,False,False,False,False,False,False,False,0,15138.21955338349,76.37678432970837
1,57,143021.0,3,5,4,False,False,False,True,False,False,False,False,0,67892.21944949366,-96.14760576312912
1,86,145679.0,91,9,6,False,False,False,False,False,False,True,False,0,73208.22584538505,77.94017020318037
1,26,64398.0,7,1,6,False,False,False,False,False,False,True,False,1,-89353.78351624752,-83.66688176027202
1,89,122707.0,64,2,3,False,False,False,False,False,True,False,False,0,27264.225123268043,24.59238626668279
1,91,51733.0,96,0,5,False,False,False,False,True,False,False,False,1,-114683.77327952065,90.8229468958992
1,67,138087.0,63,1,7,False,False,False,False,False,False,False,True,0,58024.2227002054,23.38620398622727
0,63,147278.0,51,0,4,False,False,False,False,False,False,True,False,0,76406.22176118652,-0.6642229732902152
1,90,187339.0,62,0,6,False,False,False,False,True,False,False,False,0,156528.22493767383,18.382373343928105
1,87,129972.0,97,1,6,False,False,False,True,False,False,False,False,0,41794.22610544719,90.44040227491082
1,89,151176.0,55,1,2,False,False,False,False,True,False,False,False,0,84202.22467511462,5.655997149389847
1,34,74358.0,60,0,6,False,False,False,False,False,False,False,False,1,-69433.78076645073,21.48364104760056
0,89,83953.0,82,0,3,False,False,False,False,True,False,False,False,1,-50243.774131116304,61.88016002023966
0,31,62925.0,24,1,6,False,True,False,False,False,False,False,False,1,-92299.78235279044,-49.93028778998426
0,55,65257.0,93,2,3,True,False,False,False,False,False,False,False,1,-87635.7772749888,86.50423405870288
0,64,163783.0,84,3,1,False,False,False,False,True,False,False,False,0,109416.22304102077,64.68470944761842
1,20,155951.0,21,7,4,False,False,False,False,True,False,False,False,0,93752.21613506755,-58.407968863307985
1,18,183071.0,29,7,4,False,False,False,False,False,False,False,False,0,147992.21612343786,-43.20181840172029
1,83,124104.0,20,4,6,False,False,False,False,True,False,False,False,0,30058.222920603046,-63.07261544224619
1,21,136747.0,3,1,1,False,False,False,False,True,False,False,False,0,55344.21553104269,-93.77585023365613
0,19,189498.0,18,4,1,False,False,False,False,False,False,False,False,0,160846.2157354312,-65.4475683977584
1,74,76149.0,48,9,6,False,False,False,False,False,False,False,False,1,-65851.77679604336,-4.986497670687275
1,44,185550.0,54,0,1,False,False,False,False,False,False,False,False,0,152950.21968332774,5.188073778326068
1,52,119567.0,19,5,2,False,False,False,False,False,False,False,False,0,20984.219561063102,-63.07857462909604
1,80,90142.0,50,1,2,False,False,False,False,False,False,True,False,1,-37865.77628159894,-1.766962403945211
1,82,184481.0,84,0,2,False,False,False,True,False,False,False,False,0,150812.2248623735,62.93855442986825
1,32,66089.0,75,6,3,False,False,False,False,False,False,False,False,1,-85971.78033976578,51.838974300191666
0,61,52543.0,23,0,6,False,False,False,True,False,False,False,False,1,-113063.77915851385,-53.35924105840759
0,57,50429.0,23,0,1,False,False,False,False,False,False,False,False,1,-117291.77962335273,-53.044232862065456
0,95,178228.0,45,1,2,False,True,False,False,False,False,False,False,0,138306.22486110305,-15.595662160217348
1,38,161130.0,98,8,3,False,False,False,False,False,False,False,False,0,104110.22087150658,94.2780718693935
0,70,87976.0,38,1,6,False,False,False,False,False,False,True,False,1,-42197.77774933998,-25.095691483755342
1,40,179150.0,91,5,2,False,False,False,False,False,False,False,False,0,140150.22071546025,79.58004068291135
1,92,163442.0,32,1,6,False,False,False,True,False,False,False,False,0,108734.22414762696,-40.91665750932623
1,73,108159.0,18,8,7,False,False,True,False,False,False,False,False,1,-1831.7781151002055,-65.96523009947546
1,62,73419.0,14,0,1,False,False,False,False,True,False,False,False,1,-71311.77949480031,-72.10087160955847
0,65,54431.0,93,1,7,False,False,False,False,True,False,False,False,1,-109287.7761487959,86.27160215187493
1,88,168437.0,81,2,2,False,False,False,False,False,False,False,False,0,118724.22547781045,57.11100699364417
1,55,71322.0,54,1,6,False,False,True,False,False,False,False,False,1,-75505.77871325446,8.338702960051084
1,20,141428.0,32,1,5,False,False,True,False,False,False,False,False,0,64706.21650556954,-35.902902291171884
0,97,142214.0,32,7,4,False,False,False,False,False,False,False,False,0,66278.22482594402,-40.532338615562566
1,93,62590.0,43,9,6,False,False,False,False,False,False,False,False,1,-92969.7749002538,-15.657637817607299
0,84,172523.0,83,6,2,False,False,False,False,False,False,False,False,0,126896.22516936812,61.18972400998426
1,59,119833.0,38,1,2,True,False,False,False,False,False,False,False,0,21516.220945928595,-25.500126087014547
1,54,70803.0,35,0,5,False,False,True,False,False,False,False,False,1,-76543.77953825721,-29.561343270611168
0,82,139008.0,47,1,4,False,False,False,False,False,False,False,False,0,59866.22369093426,-9.517515090161902
0,83,126669.0,53,1,6,False,False,False,False,False,False,False,False,0,35188.224076336744,2.8272811559400566
0,87,122722.0,10,9,4,False,False,False,True,False,False,False,False,0,27294.22304488621,-83.27821967772329
0,89,100155.0,5,6,1,False,False,False,False,True,False,False,False,1,-17839.776933789413,-92.62011305063332
1,32,110846.0,49,0,2,False,False,False,False,False,False,False,False,0,3542.2184737505377,-1.6009588666327659
1,54,117181.0,66,12,5,True,False,False,False,False,False,False,False,0,16212.221635845533,30.80126007806256
1,56,86898.0,76,0,6,False,False,False,False,True,False,False,False,1,-44353.77786721944,51.743657844515354
1,31,143241.0,81,4,7,False,False,False,True,False,False,False,False,0,68332.21953443819,61.321025805693054
1,26,146028.0,33,0,5,False,False,False,False,True,False,False,False,0,73906.2171540901,-34.409637974198375
1,60,132486.0,9,1,2,False,False,False,False,False,False,False,False,0,46822.21994809793,-83.95618617906824
0,92,96424.0,74,8,5,False,False,False,False,False,False,False,False,1,-25301.774007882123,45.24999383404331
1,93,151468.0,41,1,5,False,False,False,False,False,False,False,False,0,84786.22461533692,-22.582487179326755
1,81,125316.0,81,0,6,False,False,False,False,False,False,True,False,0,32482.224877297413,58.971440479042144
0,21,109373.0,22,4,2,False,False,True,False,False,False,False,False,1,596.2163585388771,-54.89477432759203
0,96,135042.0,12,0,7,False,False,False,False,False,False,False,False,0,51934.223931566856,-80.18428708809387
1,78,59784.0,81,3,3,False,False,False,False,False,False,False,False,1,-98581.77522004151,61.3272709289988
0,86,140687.0,63,1,2,False,False,False,False,False,False,False,False,0,63224.22468227324,22.17720726104979
1,62,175534.0,44,1,6,False,False,False,False,False,False,False,False,0,132918.22133544297,-15.549091826885657
0,68,170957.0,6,1,3,False,False,False,False,False,False,True,False,0,123764.22057501445,-91.71578148402833
0,70,81197.0,76,0,4,False,False,False,False,False,False,False,False,1,-55755.77636686006,51.10498935044721
1,21,104888.0,8,0,4,False,False,False,False,True,False,False,False,1,-8373.784182125622,-82.71540698889636
1,62,139588.0,66,0,2,False,False,False,True,False,False,False,False,0,61026.22221205037,29.6418338746422
0,22,126543.0,45,0,3,False,False,False,False,False,True,False,False,0,34936.21721330169,-9.529954405983762
1,87,177260.0,45,14,2,False,False,True,False,False,False,False,False,0,136370.2242019664,-15.152068332234114
0,44,156823.0,42,9,5,False,False,False,False,True,False,False,False,0,95496.21950925057,-17.893021999311237
1,27,183201.0,52,8,6,False,True,False,False,False,False,False,False,0,148252.21796149935,2.23074963422863
1,95,84925.0,46,4,6,False,False,False,False,False,False,False,False,1,-48299.77472556235,-10.499916169394192
0,89,69719.0,47,9,2,False,False,False,False,False,False,False,False,1,-78711.77524010529,-7.657009048407062
1,41,61355.0,13,1,3,False,False,False,False,True,False,False,False,1,-95439.78170663177,-72.45743459589357
0,41,156014.0,49,14,5,True,False,False,False,False,False,False,False,0,93878.2195221229,-3.719079404005349
0,21,184088.0,21,11,7,False,False,True,False,False,False,False,False,0,150026.2162343455,-59.430750993570356
1,59,158372.0,98,1,1,False,False,False,False,False,False,False,False,0,98594.22300649714,93.1607732816667
1,64,135742.0,67,1,7,False,False,False,False,True,False,False,False,0,53334.22253374428,31.639137182265156
1,38,145704.0,82,0,4,False,False,False,False,False,False,False,True,0,73258.22022577292,62.84621181201538
1,70,157307.0,23,4,3,False,False,False,True,False,False,False,False,0,96464.2215023622,-57.408312232016726
1,25,88064.0,73,1,5,False,False,False,True,False,False,False,False,1,-42021.781292686515,47.54476436128381
1,70,153821.0,8,1,4,False,False,False,False,False,False,False,True,0,89492.22092781388,-87.26468405793952
0,29,170669.0,78,9,5,True,False,False,False,False,False,False,False,0,123188.21917644364,54.503528446898954
0,88,93555.0,13,3,3,False,False,False,False,False,False,False,False,1,-31039.77675329876,-76.33460889876835
1,20,101941.0,18,1,3,False,False,False,False,True,False,False,False,1,-14267.783906711127,-62.57021044379559
1,58,78795.0,44,0,6,False,True,False,False,False,False,False,False,1,-60559.77879829319,-12.07622096096333
1,70,55875.0,94,0,5,False,True,False,False,False,False,False,False,1,-106399.77561426803,87.93343506532203
1,44,177513.0,81,1,5,False,False,False,False,False,False,True,False,0,136876.22074895425,59.42184938605348
1,87,100850.0,83,0,3,True,False,False,False,False,False,False,False,1,-16449.774365141733,63.434300230899936
1,51,143082.0,63,0,7,False,False,True,False,False,False,False,False,0,68014.22095630913,24.175556991010982
1,96,85447.0,4,9,6,False,False,False,False,False,False,False,False,1,-47255.7760842088,-94.56455859339805
1,75,114213.0,33,9,4,True,False,False,False,False,False,False,False,0,10276.222631048797,-36.301109295844796
0,58,105302.0,75,0,3,True,False,False,False,False,False,False,False,1,-7545.777776872979,49.01462602742072
0,70,56432.0,23,0,5,False,True,False,False,False,False,False,False,1,-105285.77821693436,-54.022506225755386
1,49,136467.0,72,3,3,False,False,False,False,True,False,False,False,0,54784.22110410227,42.49649410222244
0,60,189945.0,20,0,5,False,True,False,False,False,False,False,False,0,161740.22017091783,-63.88490840182999
1,25,163966.0,48,1,5,False,False,False,False,False,False,True,False,0,109782.21755150892,-4.967880644937235
0,47,52152.0,17,0,3,False,False,False,False,False,False,False,False,1,-113845.78090191897,-64.50511944680845
0,53,145720.0,62,12,7,False,False,False,False,False,True,False,False,0,73290.22130433471,21.907665866480183
0,24,188034.0,61,1,5,False,False,False,False,True,False,False,False,0,157918.21784081866,20.27574519921038
1,46,127911.0,3,9,2,False,False,False,False,False,True,False,False,0,37672.218364501925,-95.00723809605522
1,70,174114.0,31,1,1,False,False,False,False,False,False,True,False,0,130078.22167677441,-41.95917027011228
0,53,144489.0,10,14,3,False,False,False,False,False,False,False,False,0,70828.21939868788,-82.00942160442446
0,63,77440.0,47,0,5,False,False,False,False,False,False,True,False,1,-63269.77815734525,-6.329713760269694
1,24,86119.0,44,1,6,False,False,False,False,False,False,False,False,1,-45911.78244729529,-10.306056509682591
1,71,74696.0,41,1,6,True,False,False,False,False,False,False,False,1,-68757.77748811226,-18.713460522454714
0,23,65641.0,50,4,5,False,False,True,False,False,False,False,False,1,-86867.78222957577,2.4182926859177236
1,51,61228.0,81,1,6,False,False,True,False,False,False,False,False,1,-95693.77811856082,62.88940304889415
1,72,152405.0,4,1,4,False,False,False,False,False,False,False,False,0,86660.22100024589,-95.3323414680361
0,18,157757.0,84,0,4,True,False,False,False,False,False,False,False,0,97364.21811874045,67.62936179612053
1,95,67227.0,30,1,7,False,False,False,False,False,False,False,False,1,-83695.77528880596,-41.880777689407
0,20,161156.0,88,0,4,False,True,False,False,False,False,False,False,0,104162.2184680351,75.39317301102064
1,58,170647.0,70,1,7,False,False,False,False,True,False,False,False,0,123144.2218849147,36.82699836211219
1,67,161646.0,36,0,2,False,False,False,False,True,False,False,False,0,105142.2215743346,-31.36513912806781
0,43,98016.0,18,9,6,False,False,False,False,True,False,False,False,1,-22117.78128584217,-63.84977097498435
0,36,50526.0,19,0,6,False,False,False,False,False,False,False,False,1,-117097.7819745788,-59.80316994880344
1,35,97721.0,48,0,7,False,True,False,False,False,False,False,False,1,-22707.78116809773,-3.347178533098983
1,81,142013.0,81,3,4,False,False,True,False,False,False,False,False,0,65876.2248492137,58.40228216900361
0,84,166737.0,76,0,3,False,False,False,False,False,False,False,False,0,115324.2248512381,47.4180965758144
1,18,62651.0,13,0,2,False,False,True,False,False,False,False,False,1,-92847.78419640657,-71.12747877378193
1,54,179546.0,4,8,4,False,False,False,False,False,True,False,False,0,140942.21908749783,-95.20543977004269
1,98,51866.0,81,12,7,False,False,False,False,False,False,False,False,1,-114417.77288361234,60.353394319873885
1,75,86297.0,42,9,4,False,False,False,True,False,False,False,False,1,-45555.77695972926,-17.377234944355635
1,98,65031.0,23,0,4,False,False,False,False,False,False,False,False,1,-88087.77525780801,-55.97045440475078
0,94,69383.0,25,0,2,False,False,True,False,False,False,False,False,1,-79383.77564414669,-51.87729561625519
0,24,70733.0,63,5,3,False,False,False,False,False,False,False,False,1,-76683.78166584551,28.17423540268481
1,47,187898.0,89,6,2,False,False,False,False,False,False,False,False,0,157646.22137719614,74.86885664734022
1,40,116001.0,55,1,4,False,True,False,False,False,False,False,False,0,13852.219565204316,9.738283516527343
0,68,87040.0,4,9,1,False,False,False,False,False,False,False,False,1,-44069.7791296966,-92.94875305964555
1,18,180956.0,74,2,2,False,False,False,False,False,False,False,False,0,143762.21768697698,46.85656824106151
1,83,115517.0,82,0,6,False,False,False,False,True,False,False,False,0,12884.225160856979,61.17918838633169
0,34,76979.0,46,1,3,False,False,False,False,False,False,True,False,1,-64191.781298938804,-6.593480674290014
0,81,50798.0,56,10,5,False,False,False,False,False,False,False,False,1,-116553.77566253055,11.433158512429802
1,61,146350.0,43,1,3,False,False,False,False,False,False,False,False,0,74550.22126313548,-16.510168302463693
1,77,81112.0,61,5,3,False,False,False,False,True,False,False,False,1,-55925.776100969495,20.681741910480486
0,52,80605.0,20,1,6,True,False,False,False,False,False,False,False,1,-56939.780310592294,-59.76416303217093
0,40,171949.0,11,1,6,True,False,False,False,False,False,False,False,0,125748.21778413415,-80.09400184769821
0,93,159006.0,26,8,6,False,False,False,False,False,False,False,False,0,99862.22415424741,-52.85791641822143
1,45,177368.0,96,1,2,False,False,False,False,True,False,False,False,0,136586.22138009281,89.35799464876484
1,83,187643.0,3,1,1,False,False,False,False,False,False,False,False,0,157136.22199734466,-99.15781983804426
0,23,93841.0,25,0,7,False,False,False,False,False,False,True,False,1,-30467.783282182518,-48.48484429380547
0,79,146130.0,20,6,6,False,False,True,False,False,False,False,False,0,74110.22244914906,-63.58036594445552
0,80,84471.0,79,1,5,True,False,False,False,False,False,False,False,1,-49207.77517366795,56.392559472849
1,35,144485.0,15,0,4,False,False,True,False,False,False,False,False,0,70820.2174544946,-70.874444297879
1,39,158638.0,78,2,5,False,False,False,False,True,False,False,False,0,99126.2201819557,54.347006864973636
1,83,129507.0,93,4,7,False,False,False,False,True,False,False,False,0,40864.22558561625,82.68071241934615
